fraction,exact_training_example_count,subset_identifier,subset_sha256,run_id,training_git_commit,device,training_step,learning_rate,weight_norm,gradient_norm,train_loss,test_loss,train_accuracy,test_accuracy,checkpoint_path,checkpoint_sha256,model_state_sha256,optimizer_state_sha256
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,5400,0.001,56.1065788269043,3.2425841709482484e-06,9.08987999537203e-07,35.5469970703125,1.0,0.014095536433160305,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00005400.pt,7b09cba75d19719c3b1132f982a0d0aacd125d121ad364f55bfc466c0f340308,21d9014c1f6bbd1630d2d83dd641e29b265b358508f96dc00defe4047ab651b8,43a3792704ef33c5a4dff8734576435d418c8456ea4a10394599f8fe74911fc0
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,5450,0.001,55.66607666015625,2.496287379472051e-06,6.468492301792139e-07,36.10091018676758,1.0,0.013871797360479832,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00005450.pt,fa9bcac23c717ada023b7008fb55482693ab6654ef638d5e45a7ce32b60fa581,0d15a95e1bebd340b216ea822f706c29ed24dff6341469d3d1797f71ebdb54e6,39ee1f8d258dbb51c80640b796fde35969f82eb28441394f75d831bfb9fae502
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,5500,0.001,55.21267318725586,3.0361102290044073e-06,4.850085133512039e-07,36.59465026855469,1.0,0.013312450610101223,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00005500.pt,ed66ad4b0a50acc2c3b7d4ac36918677592ab3a761751974b9e5f55318ba8948,5580aee9ff4caf2bccef9f3fdf5f42897d287480ad42498cff43f1812e54e9be,8db7a3b2d1063d7e211747a5569c4bb55072296bf8e764d951f57a6cda84e05c
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,5550,0.001,54.79050064086914,4.918930244457442e-06,3.9577665233991866e-07,37.0639762878418,1.0,0.01342432014644146,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00005550.pt,926ea0af4015a432b2be959f9daf16e0db113e9680ff4f37e53449da891fedb2,4e758316e49d3e4acd326b6175dd07c18c09f14744905beeff4a04b08c65c7d7,8b2ff6cddd835e387f92934bc6b412fee2cb31651180fc5f9a8359b4ebb30306
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,5600,0.001,54.44588088989258,9.26500706555089e-06,4.135669939842046e-07,37.17588424682617,1.0,0.013871797360479832,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00005600.pt,ae3df25b7ef705107e6c4553affe90dcfa2714c570c4a54490d79c405cc55d53,9392ba30dfd01104f5db31dad39de42c6d678c8e8a9aa6644e54b91b66ea535c,831f5f841f4a039b7c2ff49128c5648b56df547e8fe64819c1234f96b6eb148a
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,5650,0.001,52.052249908447266,0.0629066601395607,0.0011400810908526182,28.531259536743164,1.0,0.01342432014644146,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00005650.pt,2f715ee45afa5c6bb8345c814f58f3c814d14279f2905d5053c5f6a4e7525c6d,ff2ecf43a9a406c0ce82c99a439e336f580cb5ba50b345400478af5d644a0617,f2347a0fe8d8dc67cb631d5597c23960a9b7ddb5e98f7c3af8fe11ba442e2951
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,5700,0.001,49.70732116699219,0.01463535986840725,0.001945437747053802,21.335983276367188,1.0,0.012976842932403088,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00005700.pt,46854592d96bedbaadc50f962dc3d0b6125454ac9e04a6f4aaf4618884e5bd99,a315c7858f47eef9b1d9c4b989e1dbd96b03e9397f4e6ec1e560c6bae72450a5,328ea752603381c8c73006b0b5f5d24a1c59afca2e0a25959750186a2a4cd0f9
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,5750,0.001,48.26124954223633,0.015003987587988377,0.007391227874904871,16.699275970458984,1.0,0.013312450610101223,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00005750.pt,9e91e5159e09ab1319e513a9ed1a607ecacc60e1022612d2aa627c1355912c73,6a5feabe7d915bbce2b2380c5ebacee388ce27593272af8363939a5e68a290c1,c0c7dfa4585fe72db57f77144a3dbf1039594086b083d95bd0642d037edd7ecb
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,5800,0.001,48.62678909301758,0.020082388073205948,0.014626363292336464,14.741265296936035,1.0,0.013983666896820068,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00005800.pt,9ac8e31a82de06255f4e3ecb6bc7ab5bea9c0c397ed3f3f7f295c7450cdd8b40,dc22a09c6ca3e0dacc4e065f94aa8dc95bca1f8da7a24c03696e761197a98cb9,b6b0a398b7b9b70a705e3094274aed2de41167c200d3e2b6d5450b458c2f6840
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,5850,0.001,50.07889175415039,0.017349371686577797,0.013111114501953125,14.9188232421875,1.0,0.013648059219121933,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00005850.pt,02f022293044eff2423802d06162ef4252c78b256555b3d1db56da75321f0401,1903eaf2db2425bbb47ebf567c2fc1a87393245912ff7e43253abfc98e3f82d6,f38a997b681af0bd422c927e18d4e82338cea3a1b5eb6ce2dd7a6aebb76c1b02
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,5900,0.001,51.47614288330078,0.0118497209623456,0.008502437733113766,15.817299842834473,1.0,0.013200582005083561,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00005900.pt,392c78a84791296a3295fca87014389cb273632562bfed8fba22bed81968303b,d007cefc2cb096708af313a14c3bc3fed7e88aaa8ea5bbbf053ddece322cd64c,3a40bdd91e97cf6b5387c657f460caf7a63a86259d57abcc2b4f3a5f8543f9ee
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,5950,0.001,52.66646194458008,0.00792007241398096,0.005253906827419996,16.83169174194336,1.0,0.013088712468743324,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00005950.pt,6aebed8b2c0d9a6adae47464f85da9049712fec25b1f31837f11d0ac2f2c0d6d,91268b93ee6d7a0ecdef11327699ee5cb2042a1f15338a9d714e0436fc249626,eed005d9070ff5e94abc23821d40faf8da7bffc1d4238079e7b10f56c0e46e9a
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,6000,0.001,53.721797943115234,0.005207675974816084,0.003196649020537734,17.887706756591797,1.0,0.012864973396062851,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00006000.pt,77a4c4fb8473c7288e630c9413b1e1b464a4d697979ded749a14bce97b086e34,35ba757452e3461f9cea1120f5b611a6482d237528723f62e58ddf71e4a4b0f9,757f967e96806e397d9c9d206d6e63f28e14556d3e9baced9a970e1904c23df0
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,6050,0.001,54.67301940917969,0.00341439014300704,0.0019278377294540405,18.967866897583008,1.0,0.012753104791045189,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00006050.pt,0991764e9724ab50b6ce70944fa2c74717b2bf4e13d10f02cbfefb567d07510e,a686e43c29ce040ddc44391872b81a6268d1adf3e0e6419469949cde219d3dd8,db467e91a8dd9ecd96282100c2bb4d66a4f9170503ddc63c24cc22cf56cb5a5d
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,6100,0.001,55.52846908569336,0.002398859476670623,0.001156652462668717,20.06583595275879,1.0,0.012753104791045189,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00006100.pt,ef646207ca249e61f576de33f6df27e3e2981061ebd676f181292ab33e13088f,9bd1c1aa23a96a4b5f70fa397f2f7856e590a39d12268816e1e112802c9268f4,eb6390bf675031f1647c9d6248d0088ea944ec6bf548da67d68322ad7569b436
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,6150,0.001,56.29629135131836,0.0014717341400682926,0.000691830413416028,21.176834106445312,1.0,0.012641235254704952,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00006150.pt,b6fc7f9b35a31792431ce11878b88f29485988f9b496f19d89d69f267eeec792,aaeff2006e4fbda22f0f1de609b094d019d6ba6b66c3c308d00b712447457757,770a21cdc1c22b0b4ac3099d1db27c4ba6bc699894da4dcc86a4b96d55ab2850
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,6200,0.001,56.97647476196289,0.0008959222468547523,0.00041314816917292774,22.294036865234375,1.0,0.012529365718364716,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00006200.pt,e8afb0bdcbc4f7a2eb887b2df72693ca5cd24d8bb06d19aabf967c80423fa732,1afe07708b06a3824503bf44ae112ad69f123c0305805e521857212e83696849,1b848383f618e3067ffde8d7b8159e4cd083c3dd71774435e3ac6f6d5c384a88
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,6250,0.001,57.5689697265625,0.0005331080174073577,0.0002465011493768543,23.414382934570312,1.0,0.012641235254704952,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00006250.pt,7de9c95f4e4f3ece8fc72c3313bc87e2e2ceaaec7ee60d0672ca2b99bf3a47d0,34c63f54ea90406c8e9d3d2ee12c657242bd797456a4ba71470f90de3b74ee0a,de99611ef03cb9dd68eb8f4f2d34457e2f73a0ddd7717f223ad65f845e5133dd
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,6300,0.001,58.07135772705078,0.00033498535049147904,0.00014701273175887764,24.535755157470703,1.0,0.012641235254704952,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00006300.pt,4822e44e2f4e092cc902d7700d8b5ac6085ccb0380b15cb590ac933f0fd002d1,1eac9636f96ae3d3d3f633a73e8ccf888a6679a9a318a438340a96303b094b54,679aa9447c7d2aaa47f857a754af6bbf6fd41fc49328ffd4558151e4522bf663
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,6350,0.001,58.48040771484375,0.000208431898499839,8.772066212259233e-05,25.65993309020996,1.0,0.012529365718364716,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00006350.pt,4062c823a2bd8f1594d28418a7a8677842ec4313224ac9abe60283396d074984,b7dd7339095b36a6b51901cb4d37e1243228f96f223aa5d05724ae01322a2d8d,9143bcfd0bc6294748e30f6bab56c6b773169ce8fcbf4e5f4ddf273beb676f2b
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,6400,0.001,58.79033660888672,0.00014446060231421143,5.243789200903848e-05,26.781679153442383,1.0,0.012529365718364716,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00006400.pt,2d35cf046858bf807d484257fe03ebbfd99f911b5e767c3eed5ef15da629ce96,7beba8e2d3fefb0a8023692afcbbc122226023f1dd5eb39bdbcd727b8363a7b8,9799295959293c61f8c64af7efae9e167def44d93a1cbe8ba85ce53dbafe4158
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,6450,0.001,58.995079040527344,8.843843534123152e-05,3.142236528219655e-05,27.89605712890625,1.0,0.012753104791045189,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00006450.pt,56b3a06bfedb7f2e9632c06d397419ec5b82bb2d771c02d225638620c12053f1,2578b965c66c8fc83f02d29f1c34e10b96ad9f6de72870aa7d60c79894d8622b,2bc96ef7a7d329dca88d857218455a22bad165134bdb20278dd348b995223efd
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,6500,0.001,59.09609603881836,7.311959780054167e-05,1.8896296751336195e-05,28.99813461303711,1.0,0.012976842932403088,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00006500.pt,846e5eb1534acb670f5355c5f8dabc9f479f8974d2dada3c5d687f7306c018d1,4e1001a5c3e9cfe7a00fdb4bdee0846bcf56d9aa53b0692a695a4db36a332e4a,3b5bf79f363399bcf1c6d10f2eeca7688146200b134a0aabf6c03532dc557d29
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,6550,0.001,59.099525451660156,4.161830656812526e-05,1.1438313777034637e-05,30.084964752197266,1.0,0.01342432014644146,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00006550.pt,1fd6b558a6742023c522bc73e95a05891f96f0a25100abecc77dbc78272fb682,adcb843913f24d2090ca27b6320453d93ac7ad1a88af41612f4b4c6c887b64ee,15a8889636fe264b290f73cb0d7b899ae700a36bf11256306a6dd5d485c2f74d
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,6600,0.001,59.01485824584961,2.560233770054765e-05,6.980086709518218e-06,31.14653205871582,1.0,0.013200582005083561,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00006600.pt,683fec19b59b09fd8a8df8c7c788469b1efed868547bed69524746483630c08f,936d819cc612011a46f072f346af5ff14d72aebb207db0c0d46f35843dda204b,ac5f8aea38401a434f49f2830824173ea7308397eee12d919014087d7bd86ead
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,6650,0.001,58.84957504272461,1.6304364180541597e-05,4.3195859689149074e-06,32.16935729980469,1.0,0.013200582005083561,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00006650.pt,86352b1e799135c3dc1f270d87bb4b1ce57c25e368822206fda981648c07e516,47c4d3b8c8a4f01f9e3cdcf5599f5f42b8c92fbab31194ca50900afdf85c1db1,669cac269d0418bfb68a8608e7164c4aa13a20b8dba5a2df53159169296cf7b3
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,6700,0.001,58.60805892944336,1.189832892123377e-05,2.724159230638179e-06,33.13237762451172,1.0,0.012864973396062851,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00006700.pt,cd06c432b52dabb4869c0273e20aab981f1e693796a9aa8b9cae4c2decf071b0,89670629db4c5a5611f534100e7a6c18e387e862fbba251a4dd9dddd1745ecfc,3c71b74273f91c003ce1fb766e8215a507c83d8411d8f3a2ed2dc473fbb7c54c
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,6750,0.001,58.29206466674805,8.24080143502215e-06,1.768432753124216e-06,34.01240539550781,1.0,0.012864973396062851,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00006750.pt,543cc9bf6701f3cb8dc2a75c23c7313a6139e6c4b1b481634ea2718167bfbcd7,9b672dfd42dac85818616c430830b2341e45ff7424a4c4cf295d060590fb1286,d52db9fa06a57b5b16fd474671d2a2314a7b410e31502c407949d9b5e7c498f2
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,6800,0.001,57.900901794433594,5.328298357198946e-06,1.1836405064968858e-06,34.78023910522461,1.0,0.013088712468743324,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00006800.pt,c932207fa91dae2180c966e3476aa111c7ebcd4270b6bd2bb270df13ebe53705,b4c50aabeb3ee31c1034b61341c594a9809c73a4b5f1a01eac638a6c964716a5,0ea89dfde62f7cb3d1188f0eb34f5d0b3d7f213eba5368071729c667d1b13a02
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,6850,0.001,57.440345764160156,3.729488526005298e-06,8.241919999818492e-07,35.4125862121582,1.0,0.012976842932403088,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00006850.pt,78fd0d4895dba165ec443c39e463dc5d8a7453aa3bf06bcb9b696d72eaeb5dac,f4d3eec7e34b0defc3662892f522f7ac52f4b7f53cc71c0bdec17f33e86ffaa1,64bfa3c5479b6519fb4c2d446adbc1996db92099ab14fb12e1bae0be0d8dfeca
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,6900,0.001,56.93031692504883,2.6432383037899854e-06,5.93758386457921e-07,35.974788665771484,1.0,0.013312450610101223,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00006900.pt,1e493d3d4c0383b21a29036b467b2c59b78fff1b1ce653e17524c157b7ec830b,77f84230a99b11c513cc209f5af7a2f9620e71c0d83467a0c2511f67106e02cf,d789d5031350a3643aad47c312532bde261161203bdef6c38c23785371b8a105
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,6950,0.001,56.39862060546875,3.4240908917126944e-06,4.47560097427413e-07,36.474769592285156,1.0,0.013200582005083561,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00006950.pt,4cdbd71ceda86cc04646912f4db54ebf9f0f717c5f4737d369d03a4259c62e53,c84cce5b59efd5ba46fb094331d37863a6dac6f5a407f7e0e692f1ded7ef508e,b0bd2b8d5f97fc2a6f25047b10ca047f221d1c69c0bb167cc0a970e106917d5a
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,7000,0.001,55.93431091308594,8.171115950972307e-06,3.7098226357556996e-07,36.96128463745117,1.0,0.013088712468743324,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00007000.pt,078d144590d0edddb20d70c8195c9588f715d86c55cbe5e52e8cd2474b2bce20,f0a5ff9dc36757d9b427b52fb5dcec48f942adb08db3ea4014c4838c27a529aa,7aa3e4373795e2cfe3b55f2f1de02b3dd3b6f807bcd9d7910d0ccca1e46b30e7
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,7050,0.001,53.80909729003906,0.03904193639755249,0.0005762605578638613,30.501922607421875,1.0,0.012081888504326344,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00007050.pt,d4acaf021ea0a28f053d30f1add202f4022f49e6b48848e0f838015f6e018fc9,e8c8cc519c6ba32d0bf16fc0b2f11080f47f8f0893f41257855b40dfd27a2d19,b2d70bb03b520a43fe12968fa14e5d000064676cac7488342c5f481841a788d1
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,7100,0.001,51.55964279174805,0.005055371206253767,0.0008781137294135988,22.848003387451172,1.0,0.013536189682781696,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00007100.pt,7fa1f8e7a62e0aeb8e7d0b8c69329937016776ccd9408d7d8009229cff57feb1,9c877085ba46518114b9710cf88729336948db19826feaf4fda558a8ded646e1,1033298d1bbfbc3a60ea9d32d5558e2601af2dd7d644402c865ec3cfa4a2e2c3
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,7150,0.001,50.58913040161133,0.006274598650634289,0.0031158963683992624,18.241943359375,1.0,0.01342432014644146,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00007150.pt,40f9942c7b3bd8599b81225e4b4f1a35b8e3c33b6242d51d2d1bdc96b380f3d8,f6defdc3cfc6e4b627311becea7f4572a587e6312523e665740b577c054593d5,63323fe3da4f836fcf38c0e9e76d1634c2420f8d2c42e0050aae24167a6f604a
0.2,2553,frozen_20pct_training_prefix,492224b118e4329f81e8173c1a7b38dfea04cc3833c549dc7e6661d62b6d196a,stage13-no-generalisation-training-s0-459baa29a734,068d99e0bedd4436b3e721294645cdda0a70734d,cpu,7200,0.001,51.48674392700195,0.007495419587939978,0.004664104897528887,16.931217193603516,1.0,0.013312450610101223,checkpoints/stage13-no-generalisation-training-s0-459baa29a734/step_00007200.pt,46b5eba5c2411ccf7939f45f603ee39f71a884df079d5aa7268664ff068faaaf,8531f6be114ffe52c198ec0498ac8574f5c96efe9799a8d6ac4810f0d0152453,a0bd05aa6a9a1255879619e3a0ed99527f64f2f049f4cb8bda486eff01d302ad
